Species,Tree ID,Collector,Date of collection,Date of Initiation,Tube #,Shoot Stage,Base Medium,Antimicrobial,Other addenda,STS date (if applicable),Operator,Rinsed?,Sterilization method,Sterilization,Storage method,Storage,Days stored,Discard Date,Week 1 Status,Week 1 Contam,Week 2 Status,Week 2 Contam.,7/5/23 Status
Q_georgiana,99-173B,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,999,3,C,BEN + AB,STS,4/25/23,MW,no,Ben soak for ~2min,3,none,1,1,NA,Green/Brown,None,Green/Brown,None,alive
Q_arkansana,01-243A,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1003,4,A,BEN + AB,none,4/25/23,MP,yes,Ben soak for ~2min,3,none,1,1,6/28/23,Green,None,Green,None,brown discard
Q_arkansana,01-243A,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1004,4,B,PPM,none,4/25/23,MP,yes,Ben soak for ~2min,3,none,1,1,5/16/23,Green,Bacterial,Green/Brown,Fungal,fungal discard
Q_arkansana,01-243A,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1005,4,C,BEN + AB,STS,4/25/23,MP,yes,Ben soak for ~2min,3,none,1,1,NA,Green,None,Green,None,alive
Q_arkansana,01-243A,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1006,4,A,BEN + AB,none,4/25/23,MP,yes,Ben soak for ~2min,3,none,1,1,6/28/23,Green,None,Green,None,brown discard
Q_arkansana,01-243A,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1007,4,B,PPM,none,4/25/23,MP,yes,Ben soak for ~2min,3,none,1,1,5/9/23,Green/Brown,Fungal/Bacterial,NA,NA,bacterial/fungal discard
Q_arkansana,01-243A,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1008,4,C,BEN + AB,STS,4/25/23,MP,yes,Ben soak for ~2min,3,none,1,1,NA,Green,None,Green,None,alive
Q_arkansana,01-243A,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1009,4,A,BEN + AB,none,4/25/23,MP,yes,Ben soak for ~2min,3,none,1,1,5/16/23,Green/Brown,Bacterial,Green/Brown,Bacterial,bacterial discard
Q_arkansana,01-243A,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1010,4,B,PPM,none,4/25/23,MP,yes,Ben soak for ~2min,3,none,1,1,6/1/23,Green,None,Green,None,fungal discard
Q_arkansana,01-243A,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1011,4,C,BEN + AB,STS,4/25/23,MP,yes,Ben soak for ~2min,3,none,1,1,NA,Green/Brown,None,Green,None,alive
Q_arkansana,01-243A,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1012,4,A,BEN + AB,none,4/25/23,MP,yes,Ben soak for ~2min,3,none,1,1,5/16/23,Green/Brown,Fungal,Green,Fungal,fungal discard
Q_arkansana,01-243A,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1013,4,B,PPM,none,4/25/23,MP,yes,Ben soak for ~2min,3,none,1,1,5/9/23,Green/Brown,Fungal/Bacterial,NA,NA,bacterial/fungal discard
Q_arkansana,01-243A,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1014,4,C,BEN + AB,STS,4/25/23,MP,yes,Ben soak for ~2min,3,none,1,1,NA,Green,None,Green,None,alive
Q_arkansana,01-243A,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1015,4,A,BEN + AB,none,4/25/23,MP,yes,Ben soak for ~2min,3,none,1,1,NA,Green,None,Green,None,alive
Q_arkansana,01-243A,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1016,4,B,PPM,none,4/25/23,MP,yes,Ben soak for ~2min,3,none,1,1,5/9/23,Green/Brown,Fungal/Bacterial,NA,NA,bacterial/fungal discard
Q_arkansana,01-243A,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1017,4,C,BEN + AB,STS,4/25/23,MP,yes,Ben soak for ~2min,3,none,1,1,6/28/23,Green,None,Green,None,bacterial discard
Q_arkansana,01-243A,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1018,4,A,BEN + AB,none,4/25/23,MP,yes,Ben soak for ~2min,3,none,1,1,6/1/23,Green,None,Green,None,bacterial discard
Q_arkansana,01-243A,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1019,4,B,PPM,none,4/25/23,MP,yes,Ben soak for ~2min,3,none,1,1,5/9/23,Green/Brown,Fungal,NA,NA,fungal discard
Q_arkansana,01-243A,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1020,4,C,BEN + AB,STS,4/25/23,MP,yes,Ben soak for ~2min,3,none,1,1,NA,Green,None,Green,None,alive
Q_arkansana,01-243A,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1021,4,A,BEN + AB,none,4/25/23,MP,yes,Ben soak for ~2min,3,none,1,1,NA,Green,None,Green,None,alive
Q_arkansana,01-243A,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1022,4,B,PPM,none,4/25/23,MP,yes,Ben soak for ~2min,3,none,1,1,5/16/23,Green,None,Green,Fungal,fungal discard
Q_arkansana,01-243A,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1023,4,C,BEN + AB,STS,4/25/23,MP,yes,Ben soak for ~2min,3,none,1,1,NA,Green,None,Green,None,alive
Q_arkansana,01-243A,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1024,4,A,BEN + AB,none,4/25/23,MP,yes,Ben soak for ~2min,3,none,1,1,NA,Green,None,Green,None,alive
Q_arkansana,01-243A,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1025,4,B,PPM,none,4/25/23,MP,yes,Ben soak for ~2min,3,none,1,1,5/9/23,Brown,Fungal,NA,NA,fungal discard
Q_arkansana,01-243A,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1026,4,C,BEN + AB,STS,4/25/23,MP,yes,Ben soak for ~2min,3,none,1,1,NA,Green,None,Green,None,alive
Q_arkansana,01-243A,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1027,4,A,BEN + AB,none,4/25/23,MP,yes,Ben soak for ~2min,3,none,1,1,6/19/23,Green,None,Green,None,bacterial discard
Q_macrocarpa,02-330B,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1028,3,A,BEN + AB,none,4/25/23,MP,yes,Ben soak for ~2min,3,none,1,1,5/9/23,Green,Fungal,NA,NA,fungal discard
Q_macrocarpa,02-330B,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1029,3,B,PPM,none,4/25/23,MP,yes,Ben soak for ~2min,3,none,1,1,5/16/23,Green,None,Brown,Fungal,fungal discard
Q_macrocarpa,02-330B,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1030,3,C,BEN + AB,STS,4/25/23,MP,yes,Ben soak for ~2min,3,none,1,1,5/9/23,Green,Fungal,NA,NA,fungal discard
Q_macrocarpa,02-330B,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1031,3,A,BEN + AB,none,4/25/23,MP,yes,Ben soak for ~2min,3,none,1,1,5/9/23,Green,Fungal,NA,NA,fungal discard
Q_macrocarpa,02-330B,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1032,3,B,PPM,none,4/25/23,MP,yes,Ben soak for ~2min,3,none,1,1,5/9/23,Green/Brown,Fungal,NA,NA,fungal discard
Q_macrocarpa,02-330B,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1033,3,C,BEN + AB,STS,4/25/23,MP,yes,Ben soak for ~2min,3,none,1,1,5/9/23,Brown,Fungal,NA,NA,fungal discard
Q_macrocarpa,02-330B,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1034,3,A,BEN + AB,none,4/25/23,MP,yes,Ben soak for ~2min,3,none,1,1,5/9/23,Green/Brown,Bacterial,NA,NA,bacterial discard
Q_macrocarpa,02-330B,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1035,3,B,PPM,none,4/25/23,MP,yes,Ben soak for ~2min,3,none,1,1,5/9/23,Brown,Fungal,NA,NA,fungal discard
Q_macrocarpa,02-330B,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1036,3,C,BEN + AB,STS,4/25/23,MP,yes,Ben soak for ~2min,3,none,1,1,5/9/23,Brown,Fungal,NA,NA,fungal discard
Q_macrocarpa,02-330B,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1037,3,A,BEN + AB,none,4/25/23,MP,yes,Ben soak for ~2min,3,none,1,1,6/28/23,Green/Brown,None,Green/Brown,None,brown discard
Q_macrocarpa,02-330B,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1038,3,B,PPM,none,4/25/23,MP,yes,Ben soak for ~2min,3,none,1,1,5/9/23,Green/Brown,Fungal/Bacterial,NA,NA,bacterial/fungal discard
Q_macrocarpa,02-330B,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1039,3,C,BEN + AB,STS,4/25/23,MP,yes,Ben soak for ~2min,3,none,1,1,5/9/23,Green/Brown,Fungal,NA,NA,fungal discard
Q_macrocarpa,02-330B,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1040,3,A,BEN + AB,none,4/25/23,MP,yes,Ben soak for ~2min,3,none,1,1,6/28/23,Green/Brown,None,Green/Brown,None,brown discard
Q_macrocarpa,02-330B,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1041,3,B,PPM,none,4/25/23,MP,yes,Ben soak for ~2min,3,none,1,1,5/16/23,Green/Brown,None,Green/Brown,Fungal,fungal discard
Q_macrocarpa,02-330B,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1042,3,C,BEN + AB,STS,4/25/23,MP,yes,Ben soak for ~2min,3,none,1,1,5/9/23,Brown,Fungal,NA,NA,fungal discard
Q_macrocarpa,02-330B,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1043,3,A,BEN + AB,none,4/25/23,MP,yes,Ben soak for ~2min,3,none,1,1,5/9/23,Green/Brown,Fungal,NA,NA,fungal discard
Q_macrocarpa,02-330B,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1044,3,B,PPM,none,4/25/23,MP,yes,Ben soak for ~2min,3,none,1,1,5/9/23,Green/Brown,Fungal,NA,NA,fungal discard
Q_macrocarpa,02-330B,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1045,3,C,BEN + AB,STS,4/25/23,MP,yes,Ben soak for ~2min,3,none,1,1,5/9/23,Green/Brown,Fungal,NA,NA,fungal discard
Q_macrocarpa,02-330B,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1046,3,A,BEN + AB,none,4/25/23,MP,yes,Ben soak for ~2min,3,none,1,1,5/16/23,Green/Brown,Bacterial,Green/Brown,Bacterial,bacterial discard
Q_macrocarpa,02-330B,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1047,3,B,PPM,none,4/25/23,MP,yes,Ben soak for ~2min,3,none,1,1,5/9/23,Brown,Fungal,NA,NA,fungal discard
Q_macrocarpa,02-330B,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1048,3,C,BEN + AB,STS,4/25/23,MP,yes,Ben soak for ~2min,3,none,1,1,6/28/23,Green/Brown,None,Green/Brown,None,brown discard
Q_macrocarpa,02-330B,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1049,3,A,BEN + AB,none,4/25/23,MP,yes,Ben soak for ~2min,3,none,1,1,NA,Green/Brown,None,Green/Brown,None,alive
Q_macrocarpa,02-330B,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1050,3,B,PPM,none,4/25/23,MP,yes,Ben soak for ~2min,3,none,1,1,5/16/23,Green/Brown,None,Brown,Fungal/Bacterial,bacterial/fungal discard
Q_macrocarpa,02-330B,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1051,3,C,BEN + AB,STS,4/25/23,MP,yes,Ben soak for ~2min,3,none,1,1,NA,Green/Brown,None,Green/Brown,None,alive
Q_macrocarpa,02-330B,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1052,3,A,BEN + AB,none,4/25/23,MP,yes,Ben soak for ~2min,3,none,1,1,6/9/23,Green/Brown,None,Green/Brown,None,bacterial discard
Q_macrocarpa,02-330B,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1053,3,B,PPM,none,4/25/23,MP,yes,Ben soak for ~2min,3,none,1,1,6/28/23,Green/Brown,None,Green/Brown,None,brown discard
Q_macrocarpa,02-330B,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1054,3,A,BEN + AB,none,4/25/23,MP,yes,Ben soak for ~2min,3,none,1,1,6/9/23,Green/Brown,None,Green/Brown,None,bacterial discard
Q_macrocarpa,02-330B,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1055,3,B,PPM,none,4/25/23,MP,yes,Ben soak for ~2min,3,none,1,1,5/9/23,Green/Brown,Fungal,NA,NA,fungal discard
Q_macrocarpa,02-330B,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1056,3,A,BEN + AB,none,4/25/23,MP,yes,Ben soak for ~2min,3,none,1,1,6/1/23,Green/Brown,None,Green/Brown,None,bacterial discard
Q_macrocarpa,02-330B,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1057,3,B,PPM,none,4/25/23,MP,yes,Ben soak for ~2min,3,none,1,1,5/9/23,Brown,Fungal,NA,NA,fungal discard
Q_macrocarpa,02-330B,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1058,3,A,BEN + AB,none,4/25/23,MP,yes,Ben soak for ~2min,3,none,1,1,6/1/23,Green/Brown,None,Green/Brown,None,bacterial discard
Q_rubra,02-502A,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1060,4.5,A,BEN + AB,none,4/25/23,MW,yes,Ben soak for ~2min,3,none,1,1,5/9/23,Green/Brown,Fungal,NA,NA,fungal discard
Q_rubra,02-502A,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1061,4.5,B,PPM,none,4/25/23,MW,yes,Ben soak for ~2min,3,none,1,1,5/16/23,Green,None,Brown,Fungal,fungal discard
Q_rubra,02-502A,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1062,4,C,BEN + AB,STS,4/25/23,MW,yes,Ben soak for ~2min,3,none,1,1,NA,Green/Brown,None,Green/Brown,None,alive
Q_rubra,02-502A,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1063,4,A,BEN + AB,none,4/25/23,MW,yes,Ben soak for ~2min,3,none,1,1,NA,Green/Brown,None,Green/Brown,None,alive
Q_rubra,02-502A,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1064,4.5,B,PPM,none,4/25/23,MW,yes,Ben soak for ~2min,3,none,1,1,5/9/23,Green/Brown,Fungal,NA,NA,fungal discard
Q_rubra,02-502A,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1065,4.5,C,BEN + AB,STS,4/25/23,MW,yes,Ben soak for ~2min,3,none,1,1,5/9/23,Green/Brown,Fungal,NA,NA,fungal discard
Q_rubra,02-502A,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1066,4.5,A,BEN + AB,none,4/25/23,MW,yes,Ben soak for ~2min,3,none,1,1,NA,Green/Brown,None,Green/Brown,None,alive
Q_rubra,02-502A,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1067,4,B,PPM,none,4/25/23,MW,yes,Ben soak for ~2min,3,none,1,1,5/9/23,Green/Brown,Fungal/Bacterial,NA,NA,bacterial/fungal discard
Q_rubra,02-502A,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1068,4,C,BEN + AB,STS,4/25/23,MW,yes,Ben soak for ~2min,3,none,1,1,5/9/23,Green/Brown,Fungal/Bacterial,NA,NA,bacterial/fungal discard
Q_rubra,02-502A,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1069,4.5,A,BEN + AB,none,4/25/23,MW,yes,Ben soak for ~2min,3,none,1,1,5/16/23,Green,None,Brown,Fungal,fungal discard
Q_rubra,02-502A,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1070,4.5,B,PPM,none,4/25/23,MW,yes,Ben soak for ~2min,3,none,1,1,5/9/23,Green/Brown,Fungal,NA,NA,fungal discard
Q_rubra,02-502A,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1071,4,C,BEN + AB,STS,4/25/23,MW,yes,Ben soak for ~2min,3,none,1,1,5/9/23,Brown,Fungal,NA,NA,fungal discard
Q_rubra,02-502A,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1072,4.5,A,BEN + AB,none,4/25/23,MW,yes,Ben soak for ~2min,3,none,1,1,5/16/23,Green/Brown,Fungal,Green,Fungal,fungal discard
Q_rubra,02-502A,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1073,4.5,B,PPM,none,4/25/23,MW,yes,Ben soak for ~2min,3,none,1,1,5/16/23,Green,None,Brown,Fungal,fungal discard
Q_rubra,02-502A,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1074,4.5,C,BEN + AB,STS,4/25/23,MW,yes,Ben soak for ~2min,3,none,1,1,5/16/23,Green,Fungal,Green,Fungal,fungal discard
Q_rubra,02-502A,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1075,4,A,BEN + AB,none,4/25/23,MW,yes,Ben soak for ~2min,3,none,1,1,NA,Green,None,Green/Brown,None,alive
Q_rubra,02-502A,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1076,5,B,PPM,none,4/25/23,MW,yes,Ben soak for ~2min,3,none,1,1,5/9/23,Green/Brown,Fungal,NA,NA,fungal discard
Q_rubra,02-502A,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1077,4.5,C,BEN + AB,STS,4/25/23,MW,yes,Ben soak for ~2min,3,none,1,1,5/16/23,Green/Brown,Fungal,Green/Brown,Fungal,fungal discard
Q_rubra,02-502A,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1078,4,A,BEN + AB,none,4/25/23,MW,yes,Ben soak for ~2min,3,none,1,1,5/16/23,Green,None,Green/Brown,Fungal/Bacterial,bacterial/fungal discard
Q_rubra,02-502A,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1079,4,B,PPM,none,4/25/23,MW,yes,Ben soak for ~2min,3,none,1,1,5/9/23,Brown,Fungal,NA,NA,fungal discard
Q_rubra,02-502A,Emily Detrick - Cornell Botanic Gardens,5/1/23,5/2/23,1080,4,C,BEN + AB,STS,4/25/23,MW,yes,Ben soak for ~2min,3,none,1,1,5/9/23,Green/Brown,Fungal,NA,NA,fungal discard
Q_rubra,OID8131,David Remucal - Minnesota Landscape Arboretum,5/2/23,5/5/23,1081,4,A,BEN + AB,none,5/3/23,MP,no,Ben soak for ~2min,3,"Cut at node, sit in water in greenhouse by misters for 2 days",6,3,NA,Green,None,Green/Brown,None,growing
Q_rubra,OID8131,David Remucal - Minnesota Landscape Arboretum,5/2/23,5/5/23,1082,4,B,PPM,none,5/3/23,MP,no,Ben soak for ~2min,3,"Cut at node, sit in water in greenhouse by misters for 2 days",6,3,NA,Green/Brown,None,Green/Brown,None,green bud
Q_rubra,OID8131,David Remucal - Minnesota Landscape Arboretum,5/2/23,5/5/23,1083,4,C,BEN + AB,STS,5/3/23,MP,no,Ben soak for ~2min,3,"Cut at node, sit in water in greenhouse by misters for 2 days",6,3,NA,Green,None,Green,None,alive
Q_rubra,OID8131,David Remucal - Minnesota Landscape Arboretum,5/2/23,5/5/23,1084,4,A,BEN + AB,none,5/3/23,MP,no,Ben soak for ~2min,3,"Cut at node, sit in water in greenhouse by misters for 2 days",6,3,NA,Green,None,Green,None,alive
Q_rubra,OID8131,David Remucal - Minnesota Landscape Arboretum,5/2/23,5/5/23,1085,4,B,PPM,none,5/3/23,MP,no,Ben soak for ~2min,3,"Cut at node, sit in water in greenhouse by misters for 2 days",6,3,NA,Green,None,Green,None,alive
Q_rubra,OID8131,David Remucal - Minnesota Landscape Arboretum,5/2/23,5/5/23,1086,4,C,BEN + AB,STS,5/3/23,MP,no,Ben soak for ~2min,3,"Cut at node, sit in water in greenhouse by misters for 2 days",6,3,NA,Green,None,Green,None,alive
Q_rubra,OID8131,David Remucal - Minnesota Landscape Arboretum,5/2/23,5/5/23,1087,4,A,BEN + AB,none,5/3/23,MP,no,Ben soak for ~2min,3,"Cut at node, sit in water in greenhouse by misters for 2 days",6,3,NA,Green,None,Green,None,alive
Q_rubra,OID8131,David Remucal - Minnesota Landscape Arboretum,5/2/23,5/5/23,1088,4,B,PPM,none,5/3/23,MP,no,Ben soak for ~2min,3,"Cut at node, sit in water in greenhouse by misters for 2 days",6,3,NA,Green,None,Green,None,alive
Q_rubra,OID8131,David Remucal - Minnesota Landscape Arboretum,5/2/23,5/5/23,1089,4,C,BEN + AB,STS,5/3/23,MP,no,Ben soak for ~2min,3,"Cut at node, sit in water in greenhouse by misters for 2 days",6,3,NA,Green/Brown,None,Green/Brown,None,alive
Q_rubra,OID8131,David Remucal - Minnesota Landscape Arboretum,5/2/23,5/5/23,1090,4,A,BEN + AB,none,5/3/23,MP,no,Ben soak for ~2min,3,"Cut at node, sit in water in greenhouse by misters for 2 days",6,3,NA,Green/Brown,None,Green/Brown,None,alive
Q_rubra,OID8131,David Remucal - Minnesota Landscape Arboretum,5/2/23,5/5/23,1091,4,B,PPM,none,5/3/23,MP,no,Ben soak for ~2min,3,"Cut at node, sit in water in greenhouse by misters for 2 days",6,3,NA,Green/Brown,None,Green/Brown,None,alive
Q_rubra,OID8131,David Remucal - Minnesota Landscape Arboretum,5/2/23,5/5/23,1092,4,C,BEN + AB,STS,5/3/23,MP,no,Ben soak for ~2min,3,"Cut at node, sit in water in greenhouse by misters for 2 days",6,3,NA,Green/Brown,None,Green/Brown,None,alive
Q_rubra,OID8131,David Remucal - Minnesota Landscape Arboretum,5/2/23,5/5/23,1093,4,A,BEN + AB,none,5/3/23,MP,no,Ben soak for ~2min,3,"Cut at node, sit in water in greenhouse by misters for 2 days",6,3,NA,Green/Brown,None,Green/Brown,None,alive
Q_rubra,OID8131,David Remucal - Minnesota Landscape Arboretum,5/2/23,5/5/23,1094,4,B,PPM,none,5/3/23,MP,no,Ben soak for ~2min,3,"Cut at node, sit in water in greenhouse by misters for 2 days",6,3,5/12/23,Green/Brown,Fungal,NA,NA,fungal discard
Q_rubra,OID8131,David Remucal - Minnesota Landscape Arboretum,5/2/23,5/5/23,1095,4,C,BEN + AB,STS,5/3/23,MP,no,Ben soak for ~2min,3,"Cut at node, sit in water in greenhouse by misters for 2 days",6,3,NA,Green/Brown,None,Green/Brown,None,growing
Q_rubra,OID8131,David Remucal - Minnesota Landscape Arboretum,5/2/23,5/5/23,1096,4,A,BEN + AB,none,5/3/23,MP,no,Ben soak for ~2min,3,"Cut at node, sit in water in greenhouse by misters for 2 days",6,3,NA,Green,None,Green,None,alive
Q_rubra,OID8131,David Remucal - Minnesota Landscape Arboretum,5/2/23,5/5/23,1097,4,B,PPM,none,5/3/23,MP,no,Ben soak for ~2min,3,"Cut at node, sit in water in greenhouse by misters for 2 days",6,3,NA,Green/Brown,None,Green/Brown,None,alive
Q_rubra,OID8131,David Remucal - Minnesota Landscape Arboretum,5/2/23,5/5/23,1098,4,C,BEN + AB,STS,5/3/23,MP,no,Ben soak for ~2min,3,"Cut at node, sit in water in greenhouse by misters for 2 days",6,3,NA,Green,None,Green,None,alive
Q_rubra,OID8131,David Remucal - Minnesota Landscape Arboretum,5/2/23,5/5/23,1099,4,A,BEN + AB,none,5/3/23,MP,no,Ben soak for ~2min,3,"Cut at node, sit in water in greenhouse by misters for 2 days",6,3,NA,Green,None,Green,None,growing
Q_rubra,OID8131,David Remucal - Minnesota Landscape Arboretum,5/2/23,5/5/23,1100,4,B,PPM,none,5/3/23,MP,no,Ben soak for ~2min,3,"Cut at node, sit in water in greenhouse by misters for 2 days",6,3,NA,Green,None,Green,None,alive
Q_rubra,OID8131,David Remucal - Minnesota Landscape Arboretum,5/2/23,5/5/23,1101,4,C,BEN + AB,STS,5/3/23,MP,no,Ben soak for ~2min,3,"Cut at node, sit in water in greenhouse by misters for 2 days",6,3,NA,Green/Brown,None,Green/Brown,None,alive
Q_rubra,OID8131,David Remucal - Minnesota Landscape Arboretum,5/2/23,5/5/23,1102,4,A,BEN + AB,none,5/3/23,MP,no,Ben soak for ~2min,3,"Cut at node, sit in water in greenhouse by misters for 2 days",6,3,NA,Green,None,Green,None,alive
Q_rubra,OID8131,David Remucal - Minnesota Landscape Arboretum,5/2/23,5/5/23,1103,4,B,PPM,none,5/3/23,MP,no,Ben soak for ~2min,3,"Cut at node, sit in water in greenhouse by misters for 2 days",6,3,6/28/23,Green,None,Green,None,brown discard
Q_rubra,OID8131,David Remucal - Minnesota Landscape Arboretum,5/2/23,5/5/23,1104,4,C,BEN + AB,STS,5/3/23,MP,no,Ben soak for ~2min,3,"Cut at node, sit in water in greenhouse by misters for 2 days",6,3,NA,Green,None,Green,None,alive
Q_rubra,OID8131,David Remucal - Minnesota Landscape Arboretum,5/2/23,5/5/23,1105,4,A,BEN + AB,none,5/3/23,MP,no,Ben soak for ~2min,3,"Cut at node, sit in water in greenhouse by misters for 2 days",6,3,NA,Green,None,Green,None,alive
Q_rubra,OID8131,David Remucal - Minnesota Landscape Arboretum,5/2/23,5/5/23,1106,4,B,PPM,none,5/3/23,MP,no,Ben soak for ~2min,3,"Cut at node, sit in water in greenhouse by misters for 2 days",6,3,NA,Green,None,Green,None,alive
Q_rubra,OID4316,David Remucal - Minnesota Landscape Arboretum,5/2/23,5/5/23,1107,4,A,BEN + AB,none,5/3/23,MP,yes,Ben soak for ~2min,3,"Cut at node, sit in water in greenhouse by misters for 2 days",6,3,NA,Green,None,Green,None,alive
Q_rubra,OID4316,David Remucal - Minnesota Landscape Arboretum,5/2/23,5/5/23,1108,4,B,PPM,none,5/3/23,MP,yes,Ben soak for ~2min,3,"Cut at node, sit in water in greenhouse by misters for 2 days",6,3,NA,Green,None,Green,None,growing
Q_rubra,OID4316,David Remucal - Minnesota Landscape Arboretum,5/2/23,5/5/23,1109,4,C,BEN + AB,STS,5/3/23,MP,yes,Ben soak for ~2min,3,"Cut at node, sit in water in greenhouse by misters for 2 days",6,3,NA,Green,None,Green,None,green bud
Q_rubra,OID4316,David Remucal - Minnesota Landscape Arboretum,5/2/23,5/5/23,1110,4,A,BEN + AB,none,5/3/23,MP,yes,Ben soak for ~2min,3,"Cut at node, sit in water in greenhouse by misters for 2 days",6,3,5/12/23,Green,Fungal,NA,NA,fungal discard
Q_rubra,OID4316,David Remucal - Minnesota Landscape Arboretum,5/2/23,5/5/23,1111,4,B,PPM,none,5/3/23,MP,yes,Ben soak for ~2min,3,"Cut at node, sit in water in greenhouse by misters for 2 days",6,3,NA,Green,None,Green,None,alive
Q_rubra,OID4316,David Remucal - Minnesota Landscape Arboretum,5/2/23,5/5/23,1112,4,C,BEN + AB,STS,5/3/23,MP,yes,Ben soak for ~2min,3,"Cut at node, sit in water in greenhouse by misters for 2 days",6,3,NA,Green,None,Green,None,alive
